Rating,Crash_Severity,Driver_VehicleNumber,Driver_InjuryType,Driver_Age,Driver_Gender,Driver_Action_Type_Cd,Driver_Airbag_Deployment,Driver_Condition_Type_Cd,Driver_Distraction_Type_Cd,Driver_Drinking_Type_Cd,Driver_Drug_Use_Cd,Driver_Ejected_From_Vehicle,Driver_Ems_Transport_Ind,Driver_Fled_Scene_Ind,Driver_Safety_Equip_Used,Driver_Vis_Obscured_Type_Cd,Summons_Issued_Cd,Vehiclenumber,Vehicle_Body_Type_Cd,Vehicle_Maneuver_Type_Cd,Speed_Before,Speed_Posted,Speed_Max_Safe,First_Crash_Event_Cd,Most_Harmful_Crash_Event_Cd,Initial_Veh_Impact_Area_Cd,Direction_Of_Travel_Cd,Route or Street Name
41,1.0,1.0,0.0,60.0,0,12,1,1,14,1,3,1,0,0,3,1,2,2,1,1,25.0,35.0,35.0,20,20,12,2,I-64
10,1.0,1.0,0.0,73.0,1,21,2,1,11,1,2,1,0,0,3,1,1,2,1,1,30.0,25.0,15.0,8,25,12,1,E LEE ST
8,1.0,1.0,0.0,25.0,0,12,2,1,14,1,3,1,0,0,3,1,1,2,1,1,0.0,35.0,35.0,20,20,12,1,WISTAR RD
15,3.0,1.0,0.0,84.0,1,21,8,1,14,1,2,1,1,0,3,1,1,2,1,1,25.0,25.0,25.0,20,20,12,2,EDWARDS FERRY RD NE
61,1.0,1.0,0.0,25.0,0,10,8,1,11,1,2,1,0,0,3,1,1,2,22,1,30.0,35.0,35.0,36,20,1,1,1105 WITTENS MILL ROAD
14,1.0,1.0,0.0,31.0,0,22,2,1,14,1,2,1,0,0,3,1,2,2,1,6,35.0,55.0,35.0,20,20,11,2,I-264 EAST
21,1.0,1.0,0.0,53.0,1,40,2,1,14,1,2,1,0,0,3,1,1,1,23,9,15.0,40.0,20.0,28,30,4,3,NELSONS BRIDGE RD (RT 615)
37,1.0,1.0,0.0,30.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,1,1,20.0,45.0,45.0,20,20,11,4,RICHMOND RD
21,3.0,1.0,0.0,38.0,1,39,5,1,14,1,3,1,1,0,3,1,1,1,1,10,90.0,55.0,45.0,28,5,6,2,EAST INTERSTATE 264
21,1.0,1.0,0.0,36.0,0,12,1,1,14,1,2,1,0,0,3,1,1,2,22,1,45.0,55.0,15.0,20,20,11,2,EB I 64
25,1.0,1.0,0.0,27.0,0,40,1,1,14,1,2,1,0,0,3,1,1,2,1,1,25.0,25.0,25.0,6,6,1,1,GRANT STREET
68,1.0,1.0,0.0,0.0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5.0,25.0,25.0,28,15,12,2,3900 OLD CHESHIRE DR
38,3.0,1.0,0.0,44.0,0,40,8,1,14,1,2,1,1,0,3,1,2,1,22,3,0.0,0.0,0.0,2,2,12,1,8008 WESTPARK DR MCLEAN
22,1.0,1.0,0.0,16.0,1,40,2,1,14,1,0,1,0,0,2,1,1,2,1,1,45.0,45.0,45.0,20,20,1,3,0681 / ANTIOCH RD
83,3.0,1.0,0.0,16.0,0,11,8,1,14,1,2,1,0,0,3,1,1,2,1,2,10.0,45.0,45.0,20,20,10,3,5400 VIRGINIA BEACH BLVD
23,2.0,1.0,0.0,22.0,0,12,8,1,14,1,2,1,1,0,3,1,1,2,1,1,45.0,55.0,0.0,20,20,12,2,INTERSTATE 564 EAST
18,3.0,1.0,0.0,39.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,2,1,35.0,45.0,45.0,20,20,12,3,WHITMELL SCHOOL RD RT 750
23,1.0,1.0,0.0,56.0,0,11,2,1,14,1,2,1,0,0,3,1,2,2,1,3,15.0,35.0,0.0,20,20,2,4,SLEEPY HOLLOW RD
69,1.0,1.0,0.0,45.0,0,31,2,1,1,1,2,1,0,0,3,1,2,2,1,10,70.0,70.0,70.0,28,5,7,1,I81 NB
20,1.0,1.0,0.0,20.0,1,40,1,7,2,1,2,1,0,0,3,1,1,1,1,9,25.0,25.0,25.0,28,3,11,2,ROUTT RD NW
30,1.0,1.0,0.0,41.0,1,12,1,1,14,4,2,1,0,0,3,1,1,2,1,1,25.0,65.0,35.0,20,20,11,3,I95 SOUTH
61,1.0,1.0,0.0,77.0,1,40,2,1,14,1,2,1,0,0,3,1,1,2,1,15,25.0,25.0,25.0,36,20,11,1,RT 1063 RIDGE RD
14,1.0,1.0,0.0,27.0,1,40,2,1,14,0,2,1,0,0,3,1,1,2,3,3,10.0,25.0,25.0,20,20,10,2,E CORNELL DR
21,1.0,1.0,0.0,33.0,1,12,1,1,14,1,2,1,0,0,3,1,1,3,3,1,40.0,55.0,15.0,20,20,12,1,I-395 NB
37,3.0,1.0,0.0,29.0,1,40,1,1,7,1,3,1,0,0,3,1,1,1,2,1,35.0,25.0,25.0,3,3,12,2,717 OLD FURNACE RD
21,1.0,1.0,0.0,25.0,1,1,1,1,14,1,2,1,0,0,3,1,2,2,1,1,35.0,35.0,35.0,20,20,11,3,2300 TIDEWATER DR
21,1.0,1.0,0.0,25.0,1,40,2,1,14,5,2,1,0,0,3,1,1,1,1,10,35.0,25.0,25.0,28,18,11,2,PINE KNOB CIRCLE
25,1.0,1.0,0.0,53.0,1,40,1,1,14,3,2,1,0,0,3,1,1,1,1,9,50.0,55.0,55.0,28,5,1,4,LITTLE RIVER TPKE
68,3.0,1.0,0.0,94.0,0,1,2,1,14,1,2,1,0,0,3,0,2,2,1,3,15.0,35.0,35.0,20,20,1,2,FRANCONIA RD
72,3.0,1.0,0.0,20.0,1,12,2,1,7,1,2,1,0,0,3,1,1,2,1,1,20.0,60.0,0.0,20,20,12,1,CHIPPENHAM PARKWAY
24,1.0,1.0,0.0,27.0,1,37,2,1,14,1,2,1,0,0,3,1,1,2,2,1,30.0,35.0,35.0,20,20,12,2,SUNRISE VALLEY DRIVE
23,3.0,1.0,0.0,23.0,0,40,2,1,14,5,3,1,0,0,3,1,1,2,1,14,65.0,55.0,55.0,20,20,12,3,I95 SOUTH
31,3.0,1.0,0.0,41.0,1,12,1,1,14,1,2,1,0,0,3,1,1,3,3,1,40.0,55.0,15.0,20,20,12,4,I-64 WB
38,1.0,1.0,0.0,36.0,0,40,2,1,14,1,0,1,0,1,3,1,1,2,22,1,0.0,25.0,25.0,6,6,1,4,4703 GLENBROOK DR
22,2.0,1.0,0.0,55.0,1,1,2,1,14,1,2,1,0,0,3,1,2,1,2,1,25.0,35.0,25.0,23,23,12,4,1194 RIVER HERITAGE BOULEVARD
83,1.0,1.0,0.0,35.0,1,2,1,1,14,1,2,1,0,0,3,1,1,1,1,10,70.0,55.0,55.0,28,5,12,4,INTERSTATE 64 WEST
23,1.0,1.0,0.0,66.0,0,11,2,1,14,1,2,1,0,0,3,1,2,2,22,3,15.0,55.0,55.0,20,20,11,3,SMITH'S NECK RD.
18,1.0,1.0,0.0,32.0,1,11,2,1,14,0,0,1,0,0,2,1,1,2,4,3,20.0,45.0,45.0,20,20,6,4,KINGS HWY
23,3.0,1.0,0.0,57.0,0,11,2,1,4,1,2,1,0,0,3,1,1,2,22,16,10.0,25.0,25.0,20,20,10,1,LEATHERWOOD LN
69,1.0,1.0,0.0,18.0,1,11,6,1,14,1,2,1,0,0,3,11,2,2,1,3,10.0,25.0,0.0,20,20,10,2,MARSHALL AVE
20,3.0,1.0,0.0,31.0,0,11,6,1,14,1,2,1,0,0,3,1,1,2,22,3,0.0,45.0,45.0,20,20,4,1,W BROAD ST
30,1.0,1.0,0.0,22.0,0,37,2,1,7,1,0,1,0,0,3,12,2,2,1,7,15.0,25.0,25.0,6,6,11,2,2916 W CARY STREET
8,1.0,1.0,0.0,22.0,0,12,2,1,14,1,2,1,0,0,3,1,2,5,22,5,25.0,55.0,0.0,20,20,12,2,I-64 EAST
15,1.0,1.0,0.0,64.0,0,17,2,9,0,1,3,1,0,0,3,1,2,2,1,3,35.0,35.0,35.0,20,20,11,3,LIBERTY STREET
31,1.0,1.0,0.0,39.0,0,12,2,1,14,1,2,1,0,0,3,1,1,2,22,1,10.0,45.0,0.0,20,20,6,4,POUNCEY TRACT ROAD
48,3.0,1.0,0.0,52.0,1,12,7,1,14,1,2,1,1,0,3,1,1,2,1,1,35.0,35.0,35.0,20,20,12,2,1517 SALEM RD
59,1.0,1.0,0.0,17.0,1,2,2,6,2,1,2,1,0,0,3,1,2,1,1,1,40.0,35.0,35.0,14,14,12,1,0234 SUDLEY ROAD
25,1.0,1.0,0.0,26.0,1,11,2,1,14,1,2,1,0,0,3,1,1,2,22,1,20.0,25.0,25.0,20,20,12,4,WASHINGTON AVENUE
68,1.0,1.0,0.0,34.0,0,11,2,1,14,1,0,1,0,0,3,1,1,2,22,3,25.0,35.0,35.0,20,20,11,3,2300 AZALEA GARDEN RD
21,1.0,1.0,0.0,57.0,1,22,2,1,14,1,2,1,0,0,3,1,1,2,22,1,8.0,25.0,25.0,20,20,2,1,S 22ND STREET
43,1.0,1.0,0.0,18.0,1,12,2,1,14,1,2,1,0,1,3,1,1,2,1,1,35.0,45.0,0.0,20,20,12,4,12200 HULL ST RD
23,1.0,1.0,0.0,16.0,0,11,2,1,14,1,2,1,0,0,3,1,1,2,1,3,5.0,35.0,35.0,20,20,2,1,0639
31,3.0,1.0,0.0,58.0,1,42,3,1,14,1,2,3,0,0,5,1,1,2,11,15,45.0,35.0,35.0,36,20,2,4,ROUTE 211
37,2.0,1.0,0.0,26.0,1,43,3,1,14,1,2,1,1,0,5,1,1,1,11,9,30.0,45.0,45.0,28,1,12,1,13200-BLK ELK RUN RD
21,3.0,1.0,0.0,43.0,1,1,2,1,14,1,2,1,0,0,3,1,2,2,1,1,5.0,25.0,25.0,20,20,10,2,MADISON ST. & N. SAINT ASAPH ST
21,1.0,1.0,0.0,35.0,0,22,6,1,14,1,2,1,0,0,3,1,1,2,1,1,25.0,35.0,0.0,20,20,10,1,OLD KEENE MILL ROAD
25,3.0,1.0,0.0,34.0,1,12,1,1,14,1,2,1,0,0,3,1,1,2,1,1,40.0,45.0,0.0,20,20,12,1,0001 RICHMOND HIGHWAY
68,1.0,1.0,0.0,58.0,1,1,2,1,14,1,2,1,0,0,3,1,0,1,1,1,50.0,50.0,50.0,23,23,12,2,900+ BLUE RIDGE AVE
21,4.0,1.0,0.0,37.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,3,1,30.0,55.0,0.0,20,20,12,2,EASTBOUND I-64
23,1.0,1.0,0.0,18.0,1,11,2,1,14,1,2,1,0,0,3,1,1,2,22,16,0.0,45.0,45.0,20,20,12,3,WEST BROAD STREET
18,2.0,1.0,0.0,48.0,0,11,8,1,14,1,2,1,1,0,3,1,1,2,1,3,35.0,35.0,35.0,20,20,12,2,WESTOVER DR
21,1.0,1.0,0.0,22.0,1,12,2,1,14,6,3,1,0,0,3,1,1,3,3,5,30.0,35.0,35.0,20,20,12,4,LEESBURG PIKE
21,1.0,1.0,0.0,34.0,1,42,2,1,14,1,2,1,0,0,3,1,1,3,1,14,35.0,35.0,35.0,20,20,1,2,0639 / HORNER RD
25,1.0,1.0,0.0,36.0,0,11,6,1,14,1,2,1,0,0,3,1,1,2,1,3,20.0,30.0,30.0,20,20,4,1,MAIN STREET
68,1.0,1.0,0.0,31.0,1,1,2,1,14,1,2,1,0,0,3,1,2,2,1,3,10.0,35.0,35.0,20,20,6,1,I-95 NORTH RAMP FROM ROWANTY RD RT 623
21,1.0,1.0,0.0,84.0,1,11,2,1,14,6,3,1,0,0,3,1,1,2,22,2,15.0,45.0,45.0,20,20,11,1,PINEY FOREST RD
21,1.0,1.0,0.0,46.0,1,42,2,1,14,1,2,1,0,0,3,1,1,2,2,14,45.0,45.0,45.0,20,20,7,4,13930 HULL STREET ROAD
21,1.0,1.0,0.0,25.0,1,34,2,1,0,2,3,1,0,1,9,1,1,3,3,1,0.0,35.0,35.0,6,6,11,1,WALTON FARMS DR
25,1.0,1.0,0.0,47.0,0,42,2,1,1,1,2,1,0,0,3,1,1,2,22,14,25.0,45.0,45.0,20,20,10,1,2000 SMOKETOWN ROAD
68,3.0,1.0,0.0,24.0,1,22,8,1,14,1,2,1,0,0,3,1,1,2,3,1,10.0,25.0,0.0,20,20,3,1,W BRADDOCK ROAD
21,1.0,1.0,0.0,34.0,0,12,2,1,14,1,2,1,0,0,3,1,2,2,1,1,25.0,25.0,25.0,20,20,12,2,AMHERST ST
21,1.0,1.0,0.0,39.0,1,11,2,1,14,1,2,1,0,0,3,10,2,2,1,3,10.0,35.0,35.0,20,20,3,4,GEORGE WASHINGTON HWY N
43,1.0,1.0,0.0,29.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,22,1,30.0,55.0,10.0,20,20,12,3,INTERSTATE 495 SOUTHBOUND
23,1.0,1.0,0.0,37.0,1,40,2,1,14,0,2,1,0,0,3,1,2,2,2,1,15.0,45.0,45.0,20,20,12,1,28/CENTREVILLE RD
31,1.0,1.0,0.0,65.0,1,12,2,1,7,1,2,1,0,0,3,1,1,2,2,1,20.0,45.0,0.0,20,20,11,4,ROUTE 130 - ELON ROAD
48,1.0,1.0,0.0,49.0,1,1,3,1,6,1,2,1,0,0,9,1,2,1,18,1,30.0,35.0,35.0,3,3,12,4,Whitehead Rd
59,3.0,1.0,0.0,41.0,1,12,2,1,14,1,2,1,0,0,3,1,2,2,2,10,35.0,55.0,5.0,20,14,12,2,I-64 EB
43,4.0,1.0,0.0,29.0,0,3,2,1,14,1,2,1,1,0,3,1,1,1,2,9,55.0,55.0,50.0,28,30,1,2,ROUTE 460
23,3.0,1.0,0.0,53.0,1,37,2,1,14,1,2,1,0,0,3,1,2,2,1,3,0.0,30.0,30.0,20,20,11,4,3302 FOREST HILL AVE
31,1.0,1.0,0.0,48.0,1,42,1,1,14,1,2,1,0,0,3,1,2,1,2,14,55.0,55.0,55.0,9,9,12,3,I-395 SOUTHBOUND
48,3.0,1.0,0.0,70.0,0,11,2,1,14,1,2,1,0,0,3,1,1,2,1,1,8.0,55.0,0.0,20,20,11,3,LONE PINE RD
59,1.0,1.0,0.0,0.0,0,34,1,0,0,6,3,1,0,1,0,0,0,1,22,1,0.0,35.0,35.0,28,2,11,4,4600 GREENWOOD DR
25,1.0,1.0,0.0,47.0,1,42,2,1,14,1,2,1,0,0,3,1,1,2,4,14,52.0,55.0,45.0,20,20,1,4,WB 66
68,1.0,1.0,0.0,45.0,1,11,2,1,11,1,0,1,0,0,3,1,2,2,22,3,25.0,35.0,35.0,20,20,1,1,CHAINBRIDGE RD / JAMES MADISON DR
21,1.0,1.0,0.0,20.0,1,40,5,6,2,6,3,1,0,0,3,1,2,1,1,9,60.0,60.0,60.0,28,5,12,3,I-81
43,4.0,1.0,0.0,60.0,1,37,3,1,14,1,2,1,1,0,5,1,0,1,11,5,10.0,35.0,35.0,23,42,10,4,BUTLER RD
23,1.0,1.0,0.0,32.0,1,1,2,1,14,1,2,1,0,0,3,1,2,1,1,1,55.0,55.0,55.0,23,23,11,2,KENBRIDGE RD
31,2.0,1.0,0.0,45.0,1,42,2,1,14,1,0,1,0,0,3,1,1,2,23,14,55.0,55.0,55.0,20,20,11,4,RT 58
48,2.0,1.0,0.0,64.0,1,40,1,1,14,1,2,1,1,0,3,2,1,2,2,15,45.0,40.0,40.0,20,20,3,3,PINEY FOREST RD
59,3.0,1.0,0.0,52.0,1,12,1,1,14,1,2,1,0,0,3,1,1,2,2,1,30.0,35.0,5.0,20,20,12,4,US RT. 58/E STUART DR.
18,3.0,1.0,0.0,44.0,1,12,1,1,9,1,2,1,0,0,3,1,1,3,1,1,15.0,45.0,0.0,20,20,12,4,ROBIOUS RD
17,1.0,1.0,0.0,40.0,1,40,2,1,14,1,2,1,0,0,3,1,1,1,3,1,25.0,30.0,30.0,13,2,12,3,3340 / GREATBRIDGE ROAD
9,2.0,1.0,0.0,38.0,1,21,2,1,14,1,2,1,0,0,3,1,1,2,1,1,25.0,25.0,25.0,20,20,12,4,N WEST ST
12,1.0,1.0,0.0,30.0,1,40,8,1,14,1,2,1,0,0,3,1,1,1,22,9,55.0,55.0,55.0,28,4,12,3,ROUTE 153 (ROCKY HILL ROAD)
61,1.0,1.0,0.0,45.0,1,40,8,1,11,2,3,1,0,0,3,1,0,1,22,10,45.0,45.0,45.0,1,1,12,4,14145 GOV. G.C. PEERY HWY
14,1.0,1.0,0.0,36.0,1,12,1,1,14,1,2,1,0,0,3,1,1,2,1,1,40.0,60.0,0.0,20,20,12,2,I-64 EAST
21,1.0,1.0,0.0,24.0,1,37,1,1,6,1,0,1,0,0,3,1,1,2,1,1,50.0,60.0,0.0,20,20,12,3,RT 17/TIDEWATER TRL
37,1.0,1.0,0.0,68.0,0,11,2,1,14,1,0,1,0,0,3,11,1,2,22,16,8.0,45.0,35.0,20,20,11,1,W PEMBROKE AVE
21,3.0,1.0,0.0,21.0,1,40,2,8,14,3,3,1,1,0,3,1,3,1,1,1,35.0,25.0,25.0,28,14,11,3,944 NIAGARA RD
21,1.0,1.0,0.0,36.0,1,11,1,1,4,1,2,1,0,0,3,1,2,2,1,3,5.0,45.0,0.0,20,20,11,2,GREENBRIER PKWY
25,1.0,1.0,0.0,21.0,0,12,2,1,14,1,3,1,0,0,3,1,2,4,1,1,35.0,35.0,35.0,20,20,1,4,BARRACKS RD
68,3.0,1.0,0.0,17.0,0,11,8,1,14,1,2,1,1,0,3,1,2,2,22,3,5.0,45.0,45.0,20,20,9,1,NEW BRADDOCK RD
21,1.0,1.0,0.0,20.0,1,1,2,1,14,1,2,1,0,0,3,1,2,2,22,1,50.0,60.0,60.0,20,20,5,3,I-95 SOUTH
21,3.0,1.0,0.0,17.0,0,12,2,1,14,1,2,1,0,0,3,1,2,2,1,1,15.0,45.0,45.0,20,20,12,4,LIGHTFOOT ROAD
21,1.0,1.0,0.0,28.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,4,1,35.0,35.0,35.0,20,20,11,3,3632 VALLEY PIKE
25,3.0,1.0,0.0,42.0,0,11,1,1,14,1,2,1,0,0,3,1,1,2,22,3,10.0,55.0,55.0,20,20,12,1,SPOTSWOOD TRAIL
68,1.0,1.0,0.0,35.0,1,12,2,1,14,1,2,1,0,0,3,12,1,2,1,1,25.0,45.0,45.0,20,20,11,4,HULL STREET ROAD
21,1.0,1.0,0.0,21.0,0,1,2,1,0,1,2,1,0,0,3,1,2,1,1,1,45.0,55.0,55.0,23,23,1,4,615
43,1.0,1.0,0.0,32.0,1,1,2,1,14,1,2,1,0,0,3,1,2,3,4,5,35.0,55.0,35.0,20,20,6,2,I64 EASTBOUND
23,1.0,1.0,0.0,30.0,1,42,1,1,14,1,2,1,0,0,3,1,1,2,1,15,60.0,55.0,55.0,20,20,1,4,WESTBOUND I-264
31,1.0,1.0,0.0,38.0,1,12,2,1,14,1,2,1,0,0,3,1,1,2,1,1,5.0,35.0,35.0,20,20,12,1,N MIDVIEW RD
48,1.0,1.0,0.0,54.0,0,1,2,1,14,1,0,1,0,0,3,1,2,1,1,1,45.0,45.0,45.0,23,23,11,4,RT. 250 / JEFFERSON HIGHWAY
59,1.0,1.0,0.0,35.0,0,18,2,1,14,6,2,1,0,1,3,1,2,2,2,12,5.0,25.0,25.0,6,6,6,0,FORT BRANCH ROAD
18,1.0,1.0,0.0,22.0,1,39,2,1,14,1,2,1,0,0,8,1,1,1,1,10,50.0,25.0,25.0,28,13,11,4,141 KATHANN DRIVE
17,1.0,1.0,0.0,20.0,1,1,2,1,14,1,2,1,0,0,3,1,2,1,1,1,45.0,45.0,45.0,23,23,12,4,NORTON-COEBURN ROAD
43,4.0,1.0,0.0,23.0,0,37,2,1,14,1,2,1,0,0,3,1,1,1,1,3,15.0,25.0,25.0,19,19,12,1,LEIGH ST
11,3.0,1.0,0.0,50.0,0,11,8,1,14,1,0,1,1,0,3,1,1,2,1,2,25.0,45.0,45.0,20,20,12,3,HANOVER ROAD
41,1.0,1.0,0.0,0.0,0,34,1,9,0,6,3,0,0,1,0,0,3,2,1,1,0.0,25.0,25.0,6,6,12,1,NORTH HARRISON STREET
10,2.0,1.0,0.0,34.0,0,21,1,1,11,1,2,1,1,0,3,1,1,2,22,1,25.0,35.0,35.0,20,20,12,2,3901 HIGH ST
8,1.0,1.0,0.0,45.0,1,40,8,1,14,1,2,1,0,0,3,1,1,1,22,9,20.0,35.0,20.0,28,30,13,4,BARNROCK RD
15,1.0,1.0,0.0,58.0,0,11,2,1,14,1,2,1,0,0,3,12,2,2,1,1,0.0,35.0,35.0,20,20,12,1,WILLOW LAWN DR
61,1.0,1.0,0.0,39.0,0,12,2,1,14,1,2,1,0,0,3,1,0,2,22,1,25.0,25.0,25.0,20,20,12,2,SACRAMENTO DR
14,1.0,1.0,0.0,19.0,0,12,2,1,14,1,3,1,0,0,3,1,1,2,1,1,0.0,25.0,25.0,20,20,2,3,WRIGHT SHOP RD
21,1.0,1.0,0.0,65.0,0,18,2,1,3,1,2,1,0,0,3,1,1,2,1,12,5.0,10.0,10.0,20,20,7,3,2343 W PEMBROKE AVE
37,1.0,1.0,0.0,33.0,1,40,8,1,14,1,2,1,0,0,9,1,2,1,1,10,55.0,55.0,35.0,28,30,11,1,MEADOW CREEK ROAD
21,1.0,1.0,0.0,75.0,1,11,2,1,14,1,2,1,0,0,3,13,1,2,2,3,5.0,45.0,0.0,20,20,5,1,DUMFRIES RD - 4700 BLK
21,3.0,1.0,0.0,26.0,1,2,8,2,14,1,2,1,1,0,3,2,1,1,1,9,50.0,35.0,30.0,28,30,1,4,10908 COURTHOUSE RD
25,3.0,1.0,0.0,82.0,1,42,2,1,14,1,2,1,0,0,3,1,2,2,1,14,45.0,55.0,55.0,20,20,1,3,INTERSTATE 395 SOUTHBOUND
68,1.0,1.0,0.0,66.0,1,1,2,1,14,1,2,1,0,0,3,2,2,1,1,10,50.0,55.0,45.0,23,2,11,1,JAMES MONROE HWY
38,1.0,1.0,0.0,64.0,0,34,0,9,0,6,3,0,0,1,0,0,0,2,2,2,35.0,35.0,0.0,20,20,0,0,7400 BEAUFONT SPRINGS DRIVE
22,1.0,1.0,0.0,80.0,0,11,2,1,14,1,2,1,0,0,8,1,1,2,22,3,10.0,45.0,0.0,20,20,11,1,ROUTE 1216/ HAYES RD
83,1.0,1.0,0.0,47.0,0,1,2,1,14,1,2,1,0,0,3,1,1,2,22,12,5.0,15.0,15.0,20,20,5,2,SILVERBROOK CENTER DR
23,1.0,1.0,0.0,24.0,0,40,2,1,14,1,2,1,0,0,3,1,2,1,22,9,70.0,70.0,60.0,36,30,12,1,I-85 NORTH
18,4.0,1.0,0.0,42.0,1,21,8,1,14,1,2,1,1,0,3,1,1,3,22,1,0.0,35.0,35.0,20,20,11,2,ROUTE 7/LEESBURG PIKE
23,1.0,1.0,0.0,59.0,1,40,2,1,14,1,2,1,0,0,3,1,1,1,23,10,65.0,70.0,0.0,28,28,7,1,I-81
69,1.0,1.0,0.0,28.0,0,3,8,1,14,1,2,1,0,0,3,1,1,1,1,9,55.0,60.0,50.0,28,30,1,3,ROUTE 23
20,2.0,1.0,0.0,36.0,1,40,2,1,11,4,2,1,0,0,3,1,1,1,1,10,65.0,45.0,45.0,28,15,11,4,E MERCURY BLVD
30,3.0,1.0,0.0,65.0,1,12,1,1,11,1,2,1,0,0,3,13,1,3,1,1,30.0,45.0,45.0,20,20,12,3,100 SOUTH INDEPENDENCE BL
61,2.0,1.0,0.0,21.0,0,12,2,1,14,1,2,1,0,0,3,1,1,2,1,1,10.0,25.0,25.0,20,20,12,1,S EAST ST
14,1.0,1.0,0.0,27.0,1,1,1,1,14,1,2,1,0,0,3,1,2,1,1,1,55.0,55.0,55.0,23,23,12,3,CHAMBERLAYNE ROAD
21,3.0,1.0,0.0,69.0,1,1,3,1,14,1,2,1,1,0,5,1,2,1,11,9,30.0,45.0,45.0,28,14,2,2,COLVIN RD
37,2.0,1.0,0.0,52.0,0,40,2,1,14,1,2,1,0,0,3,1,1,3,2,5,25.0,35.0,35.0,20,20,12,4,HOLLAND RD
21,1.0,1.0,0.0,68.0,1,11,2,1,14,1,2,1,0,0,3,1,1,2,2,3,15.0,25.0,25.0,20,20,5,1,3RD ST NW
21,1.0,1.0,0.0,31.0,1,40,8,9,11,1,2,1,0,0,3,13,1,4,1,1,0.0,25.0,0.0,6,6,11,4,DEVIL'S REACH ROAD
25,1.0,1.0,0.0,20.0,1,40,2,1,14,1,2,1,0,0,3,1,1,1,1,10,55.0,55.0,30.0,36,2,12,2,ROUTE 642 / KNIGHTS RUN RD
68,1.0,1.0,0.0,50.0,0,1,2,1,14,1,0,1,0,0,3,1,2,2,2,2,0.0,35.0,35.0,20,20,7,4,MASONIC LN
72,2.0,1.0,0.0,25.0,1,40,5,1,14,2,2,1,0,0,9,1,1,1,2,1,45.0,45.0,45.0,28,14,12,4,POCAHONTAS TRL
24,1.0,1.0,0.0,66.0,0,42,2,1,14,1,0,1,0,0,3,1,1,2,22,14,15.0,35.0,35.0,20,20,10,3,PATRIOT HY
23,1.0,1.0,0.0,42.0,1,40,6,1,14,3,2,1,0,0,3,1,1,1,1,10,50.0,55.0,55.0,28,5,11,2,RT 360NORTHUMBERLAND HWY
31,1.0,1.0,0.0,20.0,0,37,6,1,14,1,2,1,0,0,3,1,1,2,1,3,15.0,25.0,0.0,20,20,4,4,WEST WAKEFIELD DR/ BELLE VIEW BLVD
38,3.0,1.0,0.0,65.0,0,12,1,1,14,1,2,1,1,0,3,1,1,4,1,1,60.0,45.0,5.0,20,20,12,1,RT 29 NB
22,4.0,1.0,0.0,38.0,1,1,2,1,14,1,2,1,0,0,3,1,2,1,22,1,40.0,45.0,45.0,19,19,11,2,E PARHAM RD
83,1.0,1.0,0.0,35.0,0,40,2,1,14,4,2,1,0,0,3,1,1,1,1,10,55.0,55.0,55.0,28,5,8,2,INTERSTATE 64 EAST
23,1.0,1.0,0.0,21.0,1,40,1,1,7,0,0,1,0,0,3,1,1,3,1,1,30.0,25.0,25.0,20,20,12,1,100 BLK
18,1.0,1.0,0.0,35.0,0,19,2,1,14,1,2,1,0,0,3,1,2,2,22,7,10.0,35.0,35.0,20,20,12,3,TODDS LANE
23,3.0,1.0,0.0,23.0,0,42,2,1,14,1,2,1,0,0,3,1,1,2,22,14,2.0,40.0,40.0,20,20,7,1,BURKE LAKE RD
69,1.0,1.0,0.0,38.0,0,12,2,1,14,1,2,1,0,0,3,1,1,2,1,1,30.0,35.0,35.0,20,20,12,2,W LABURNUM AVE
20,1.0,1.0,0.0,85.0,1,42,2,1,14,1,2,1,0,0,3,1,1,2,22,14,25.0,45.0,45.0,20,20,11,4,HULL STREET RD
30,3.0,1.0,0.0,21.0,0,40,1,1,14,6,3,1,1,0,3,1,3,1,1,9,50.0,55.0,55.0,28,3,12,2,RT.205/JAMES MONROE HWY
8,1.0,1.0,0.0,60.0,0,1,8,1,0,1,2,1,0,0,3,1,2,1,22,13,45.0,45.0,45.0,23,23,1,3,SANDY HOOK RD
15,1.0,1.0,0.0,17.0,0,34,0,9,0,6,3,0,0,1,0,1,0,2,22,13,0.0,35.0,0.0,20,20,10,0,BERLIN TURNPIKE
61,3.0,1.0,0.0,80.0,0,11,8,1,14,1,2,1,1,0,3,1,1,2,1,3,9.0,45.0,45.0,20,20,5,1,0641 OLD BRIDGE ROAD
14,1.0,1.0,0.0,73.0,1,1,2,1,14,1,2,1,0,0,3,1,2,1,1,1,20.0,35.0,35.0,23,23,1,1,TOWLES MILL RD/BLACK ROCK DR
21,1.0,1.0,0.0,45.0,0,42,2,1,11,1,2,1,0,0,3,1,1,2,1,14,35.0,35.0,35.0,20,20,5,4,PORT REPUBLIC RD
37,1.0,1.0,0.0,74.0,1,12,1,1,14,1,2,1,0,0,3,1,1,3,2,2,25.0,25.0,25.0,20,20,12,1,7800 AZALEA GARDEN RD
