Route or Street Name,avg_crash_severity,adjusted_safety_rating
ROUTE 640/ RIVER MOUNTAIN ROAD,3.0,60.62393296724162
ROUTE 640/ SPRING GARDEN ROAD,3.0,60.62393296724162
ROUTE 640/ WATERVIEW ROAD,1.0,81.47710787695678
ROUTE 640/MINNIEVILLE RD,1.0,81.47710787695678
ROUTE 640/NEW BALTIMORE ROAD,1.0,81.47710787695678
ROUTE 640/WATERVIEW ROAD,1.0,81.47710787695678
ROUTE 641,1.5,49.344170602668896
ROUTE 641 JOSEPH MARTIN HIGHWAY,2.0,71.0505204220992
ROUTE 641/ LOW GROUND ROAD,1.0,81.47710787695678
ROUTE 641/BARRETT TOWN ROAD,1.0,81.47710787695678
ROUTE 641JOSPEH MARTIN HIGHWAY,1.0,81.47710787695678
ROUTE 642,1.6,45.07829605409315
ROUTE 642 / KNIGHTS RUN RD,1.0,81.47710787695678
ROUTE 642 EGGLESTON FALL ROAD,2.0,71.0505204220992
ROUTE 642 Meadville Road,1.0,81.47710787695678
"ROUTE 642,BARRENRIDGE RD",3.0,60.62393296724162
ROUTE 642/ COMANS WELL RD,1.0,81.47710787695678
ROUTE 642/ELKINS BRANCH ROAD,1.0,81.47710787695678
ROUTE 642/GRUBBY ROAD,1.0,81.47710787695678
ROUTE 642/HOADLY ROAD,1.0,81.47710787695678
ROUTE 642/ZILLES ROAD,1.0,81.47710787695678
ROUTE 642LITTLE BAY ROAD,3.0,60.62393296724162
ROUTE 643,1.9,43.798533689520426
ROUTE 643  JOSHUA ROAD,,
ROUTE 643 (SYCOLIN ROAD),1.0,81.47710787695678
ROUTE 643 - HAVEN BEACH ROAD,,
ROUTE 643 / JOSHUA ROAD,2.0,70.19734551238405
ROUTE 643 / MARK PINE RD,1.0,81.47710787695678
ROUTE 643 / PURCELL ROAD,1.0,81.47710787695678
ROUTE 643 GREENHOLLOW ROAD,1.0,81.47710787695678
ROUTE 643/AUGUSTA FARMS ROAD,1.0,81.47710787695678
ROUTE 644,1.4545454545454546,45.07829605409315
ROUTE 644 - FRANCONIA RD LOWER RD,1.0,81.47710787695678
ROUTE 644 / ROCK HILL CHURCH ROAD,1.0,81.47710787695678
ROUTE 644 ABBS VALLEY ROAD,1.0,81.47710787695678
ROUTE 644 EASTBOUND,3.0,60.62393296724162
ROUTE 644 RAMP,1.0,81.47710787695678
ROUTE 644 WEST,1.0,81.47710787695678
ROUTE 644/FERRY ROAD,3.0,60.62393296724162
ROUTE 645,2.0,52.2806724083659
ROUTE 645  / VALLEY PIKE,4.0,60.19734551238405
ROUTE 645 - PAWPAW ROAD,4.0,60.19734551238405
ROUTE 645 - WALLACE PIKE,1.0,81.47710787695678
ROUTE 645 / PUDDLEDOCK ROAD,1.0,81.47710787695678
ROUTE 645 / SCOTTS ROAD,3.0,60.62393296724162
ROUTE 645 / ZACATA ROAD,4.0,60.19734551238405
ROUTE 645 EAST,3.0,60.62393296724162
ROUTE 645 STRINGFELLOW RD NORTHBOUND,1.0,81.47710787695678
ROUTE 645/ JESSEES MILL ROAD,4.0,60.19734551238405
ROUTE 645/ ZACATA ROAD,1.0,81.47710787695678
ROUTE 645/SCOTTS ROAD,1.0,81.47710787695678
ROUTE 645/WHEELERS POND ROAD,1.0,81.47710787695678
ROUTE 645/ZACATA ROAD,1.0,81.47710787695678
ROUTE 646,1.8571428571428572,46.35805841866588
ROUTE 646 ADEN ROAD,3.0,60.62393296724162
ROUTE 646 BIRCHWOOD ROAD,1.0,81.47710787695678
ROUTE 646 BLOOMER SPRINGS ROAD,1.0,81.47710787695678
ROUTE 646 COEBURN MOUNTAIN ROAD,3.0,60.62393296724162
ROUTE 646/ PLUM POINT RD,1.0,81.47710787695678
ROUTE 646FADLEY RD,1.0,81.47710787695678
ROUTE 647,1.3571428571428572,43.798533689520426
ROUTE 647 (CREST HILL ROAD),1.0,81.47710787695678
ROUTE 647 (MCCUNE RD),3.0,60.62393296724162
ROUTE 647 - OLD JONESBORO ROAD,2.0,70.19734551238405
ROUTE 647 / NASH ROAD,1.0,81.47710787695678
ROUTE 647 CREST HILL ROAD,2.5,49.77075805752647
ROUTE 647 MOUNTAIN VALLEY ROAD,1.0,81.47710787695678
ROUTE 647 NORTH,,
ROUTE 647/NASH ROAD,1.0,81.47710787695678
ROUTE 648,1.6666666666666667,49.77075805752647
ROUTE 648  CHAPMAN RD,1.0,81.47710787695678
ROUTE 648  DUNBRACK ROAD,1.0,81.47710787695678
ROUTE 648 / SHELTON SHOP RD,1.0,81.47710787695678
ROUTE 648 BLOCK HOUSE RD,2.0,71.0505204220992
ROUTE 648 LAKE ANNA PKWY,1.0,81.47710787695678
ROUTE 648/ MONTAGUE ISLAND ROAD,3.0,60.62393296724162
ROUTE 648/5140 PASSAGE ROAD,1.0,81.47710787695678
ROUTE 649,1.0,79.3441706026689
ROUTE 649 - DC CANEY RIDGE ROAD,1.0,81.47710787695678
ROUTE 649 / LIGHTHOUSE VIEW DRIVE,1.0,81.47710787695678
ROUTE 649 / PAYNETON ROAD,1.0,81.47710787695678
ROUTE 649 ISLAND FORD RD,1.0,81.47710787695678
ROUTE 649/ ISLAND FORD ROAD,3.0,60.62393296724162
ROUTE 649/MARYUS ROAD,4.0,60.19734551238405
ROUTE 649/ROUND HILL DRIVE,3.0,60.62393296724162
ROUTE 65,1.0,80.19734551238405
ROUTE 65  MEW ROAD,1.0,81.47710787695678
ROUTE 65 (MEW ROAD),1.0,81.47710787695678
ROUTE 65 MEW ROAD,3.0,60.62393296724162
ROUTE 650,1.7272727272727273,43.798533689520426
ROUTE 650 - LESTERS FORK ROAD,1.0,81.47710787695678
ROUTE 650 / GALLOWS RD TO SOUTHBOUND I-495,1.5,50.62393296724162
ROUTE 650/HAMILTON ARMS ROAD,1.0,81.47710787695678
ROUTE 650/LEW JONES ROAD,4.0,60.19734551238405
ROUTE 650/WHITE OAK CHURCH ROAD,4.0,60.19734551238405
ROUTE 651,1.6666666666666667,49.77075805752647
ROUTE 651 / KELLOG MILL ROAD,1.0,81.47710787695678
ROUTE 651 SANDY RIDGE ROAD,2.0,71.0505204220992
ROUTE 651 STONEY BATTERY ROAD,1.0,81.47710787695678
ROUTE 651/ BRUSHY RIDGE RD,3.0,60.62393296724162
ROUTE 652,1.8888888888888888,44.651708599235576
ROUTE 652  MOUNTAIN PASS ROAD,1.0,81.47710787695678
ROUTE 652  RUTHER GLEN RD,1.0,81.47710787695678
ROUTE 652 - DR. RALPH STANLEY HIGHWAY,1.0,81.0505204220992
ROUTE 652 - DYERS CHAPEL ROAD,1.0,81.47710787695678
ROUTE 652 - EDWARDS RIDGE,1.0,81.47710787695678
ROUTE 652 / TRUSLOW ROAD,2.0,70.19734551238405
ROUTE 652 KENNEDY ROAD,1.0,81.47710787695678
ROUTE 652 MOUNTAIN PASS ROAD,2.0,70.19734551238405
ROUTE 652 TOMS CREEK ROAD,1.0,81.47710787695678
ROUTE 652/ RIVA RIDGE ROAD,1.0,81.47710787695678
ROUTE 652/COOL WATER DR,1.0,81.47710787695678
ROUTE 652/COOL WATER DRIVE,1.0,81.47710787695678
ROUTE 652/RUTHER GLEN RD,1.0,81.47710787695678
ROUTE 653,4.0,60.19734551238405
ROUTE 653/ GLASS RD,4.0,60.19734551238405
ROUTE 653/BURRUSS LANE,1.0,81.47710787695678
ROUTE 654,1.4,45.9314709638083
ROUTE 654/WHITE HILL ROAD,1.0,81.0505204220992
ROUTE 654WHITE HILL RD,1.0,81.47710787695678
ROUTE 655,1.25,47.637820783238595
ROUTE 655 - OAK GROVE ROAD,3.0,60.62393296724162
ROUTE 655 COUNTRY CLUB ROAD,1.0,81.47710787695678
ROUTE 655 OLD FINCASTLE ROAD,1.0,81.47710787695678
ROUTE 655ARRINGTON RD,1.0,81.47710787695678
ROUTE 656,1.0,80.19734551238405
ROUTE 656 (DRY BRIDGE ROAD),1.0,81.47710787695678
ROUTE 656 / GATEWOOD ROAD,1.0,81.47710787695678
ROUTE 656 DRY BRIDGE ROAD,1.0,81.47710787695678
ROUTE 656/ CONTINENTAL ROAD,4.0,60.19734551238405
ROUTE 656/ GLASS RD,1.0,81.47710787695678
ROUTE 657,2.4285714285714284,44.651708599235576
ROUTE 657 / FLEETON ROAD,1.0,81.47710787695678
ROUTE 657/ GREEN VALLEY ROAD,1.0,81.0505204220992
ROUTE 657/KATES NECK ROAD,1.0,81.47710787695678
ROUTE 657/WALNEY RD,1.0,81.47710787695678
ROUTE 658,1.1818181818181819,46.35805841866588
ROUTE 658 / 9329 JERICHO RD,1.0,81.47710787695678
ROUTE 658 / BRENT POINT RD,1.0,81.47710787695678
ROUTE 658 / JERICHO ROAD,3.0,60.62393296724162
ROUTE 658 CRAB ORCHARD ROAD,1.0,81.0505204220992
ROUTE 658 JERICHO ROAD,1.0,80.62393296724161
ROUTE 658 LAYMANTOWN ROAD,1.0,81.47710787695678
ROUTE 658 MT OLIVE RD,1.0,81.47710787695678
ROUTE 658/ KIMAGES ROAD,3.0,60.62393296724162
ROUTE 659,1.5,46.78464587352345
ROUTE 659 (BELMONT RIDGE RD),3.0,60.62393296724162
ROUTE 659 EAST SAWMILL HOLLOW ROAD,3.0,60.62393296724162
ROUTE 659 LANES CORNER RD,1.0,81.47710787695678
ROUTE 659 SOUTH,3.0,60.62393296724162
ROUTE 66,1.0,81.47710787695678
ROUTE 660,2.5,47.637820783238595
ROUTE 660 / HARDIWAYS MILL ROAD,3.0,60.62393296724162
ROUTE 660 / OLD COX RD,1.0,81.47710787695678
ROUTE 660/EAST RIVER ROAD,3.0,60.62393296724162
ROUTE 660/OLD VAUGHAN ROAD,1.0,81.47710787695678
ROUTE 661,1.6,48.490995692953746
ROUTE 661  / FAIRVIEW PKWY,1.0,81.47710787695678
ROUTE 661 / BLACK ROCK ROAD,1.0,81.47710787695678
ROUTE 661 / BOISSEAU ROAD,4.0,60.19734551238405
ROUTE 661/ BLACK ROCK ROAD,1.0,81.47710787695678
ROUTE 662,2.0,69.3441706026689
ROUTE 662 - SUTHERLAND RIDGE,3.0,60.62393296724162
ROUTE 662 / DODSON ROAD,1.0,81.47710787695678
ROUTE 663,2.0,70.19734551238405
ROUTE 663 - COUNTY PARK ROAD,1.0,81.47710787695678
ROUTE 663 BARROWS MILL ROAD,3.0,60.62393296724162
ROUTE 663/ BROWNS GAP ROAD,1.0,81.47710787695678
ROUTE 664 / UNION LEVEL RD,3.0,60.62393296724162
"ROUTE 664,LYNDHURST RD",3.0,60.62393296724162
"ROUTE 664,MOUNT TORREY RD",1.0,81.0505204220992
"ROUTE 664,REEDS GAP RD",1.0,81.47710787695678
ROUTE 664/LYNDHURST ROAD,3.0,60.62393296724162
ROUTE 664/MOUNT TORREY ROAD,1.0,81.47710787695678
ROUTE 664/REEDS GAP ROAD,3.0,60.62393296724162
ROUTE 665,1.6666666666666667,49.77075805752647
ROUTE 665  ROCKFORD SCHOOL ROAD,1.0,81.47710787695678
ROUTE 665 / ROCKFORD SCHOOL ROAD,1.0,81.47710787695678
ROUTE 665 FOX MILL ROAD,1.0,81.47710787695678
ROUTE 665 HIDDEN VALLEY DRIVE,1.0,81.47710787695678
ROUTE 665/ NORTH HENPECK RD,1.0,81.47710787695678
ROUTE 665/BIRCHWOOD CREEK ROAD,1.0,81.47710787695678
ROUTE 665BLACK BRANCH ROAD,2.0,71.0505204220992
ROUTE 666,1.8,48.06440823809618
ROUTE 666 TRENTHILL DRIVE,3.0,60.62393296724162
ROUTE 667,2.0,66.78464587352346
ROUTE 667 OLD DUMFIRES ROAD,1.0,81.47710787695678
ROUTE 668,1.0,80.62393296724161
ROUTE 668  LITTLE FALLS ROAD,,
ROUTE 668 / EAST TIMBER RIDGE ROAD,1.0,81.47710787695678
ROUTE 668 / GRIT ROAD,3.0,60.62393296724162
ROUTE 668 SAVANNAH BRANCH ROAD,2.0,70.19734551238405
ROUTE 669,1.0,81.0505204220992
ROUTE 669 / BLUFF POINT ROAD,1.0,81.47710787695678
ROUTE 669 / OLD STAGE ROAD,3.0,60.62393296724162
ROUTE 67,1.3333333333333333,45.07829605409315
ROUTE 67 (JEWELL RIDGE RD),4.0,60.19734551238405
ROUTE 67 JEWELL RIDGE ROAD,3.0,59.344170602668896
ROUTE 67/ SWORDS CREEK ROAD,3.0,60.62393296724162
ROUTE 670,1.5,48.06440823809618
ROUTE 670 / DEER VIEW ROAD,4.0,60.19734551238405
ROUTE 670 / SHARONS DR,1.0,81.47710787695678
ROUTE 670 / SNAKE CREEK RD,1.0,81.47710787695678
ROUTE 670/ SHERWOOD DRIVE,1.0,81.47710787695678
ROUTE 671,1.75,48.91758314781132
ROUTE 671 CRIGGER RD,1.0,81.47710787695678
ROUTE 671 SOUTHFORK ROAD,3.0,60.62393296724162
ROUTE 671/GENERAL THOMAS HWY,3.0,60.62393296724162
ROUTE 672,1.6666666666666667,47.637820783238595
ROUTE 672  CHURCH ROAD,1.0,81.47710787695678
ROUTE 672 - PARKS MILL ROAD,2.0,71.0505204220992
ROUTE 672 ETZLER ROAD,3.0,60.62393296724162
ROUTE 673,1.0,81.47710787695678
ROUTE 674,1.0,81.47710787695678
ROUTE 675,1.0,81.47710787695678
ROUTE 675  VAUGHAN ROAD,3.0,60.62393296724162
ROUTE 675 / SUNSET HILLS RD,1.0,81.47710787695678
ROUTE 675 NORTH,1.0,81.47710787695678
ROUTE 675VAUGHAN ROAD,4.0,60.19734551238405
ROUTE 676,3.0,56.78464587352345
ROUTE 677,2.2857142857142856,45.07829605409315
ROUTE 677 - WATAUGA ROAD,1.0,81.47710787695678
ROUTE 677 / ORCHARD VIEW RD,1.0,81.47710787695678
ROUTE 677 / PINE GLADE RD,1.0,81.47710787695678
ROUTE 678,2.1666666666666665,46.35805841866588
ROUTE 679,2.0,67.6378207832386
ROUTE 679 / COUNTRY ROAD,1.0,81.47710787695678
ROUTE 679 / GREENSPRING DRIVE,1.0,81.47710787695678
ROUTE 679 WARDS GAP ROAD,3.0,60.62393296724162
ROUTE 679/ FLEMING ROAD,4.0,60.19734551238405
ROUTE 68,2.0,70.19734551238405
ROUTE 680,1.7,44.651708599235576
ROUTE 680 (SPRING ROAD),1.0,81.47710787695678
ROUTE 680 - BURRELLS MARINA RD,,
ROUTE 680 / TROUBLEFIELD ROAD,4.0,60.19734551238405
ROUTE 680 OLD HURRICANE ROAD,,
ROUTE 681,2.4,46.78464587352345
ROUTE 681  WALKER RD,1.0,81.47710787695678
ROUTE 681 / MOUNTAIN ROAD,1.0,81.47710787695678
ROUTE 681 JARRETT DRIVE,1.0,81.47710787695678
ROUTE 682,1.5,45.504883508950726
ROUTE 682  499 KNIGHT RD,4.0,60.19734551238405
ROUTE 682 / ARNON CHAPEL RD,1.0,81.47710787695678
"ROUTE 682,MCKINLEY RD",1.0,81.47710787695678
ROUTE 682/ FRIEDENS CHURCH ROAD,1.8,48.06440823809618
ROUTE 682/FRIEDENS CHURCH ROAD,1.0,81.47710787695678
ROUTE 683,1.0,81.0505204220992
ROUTE 683 - THE GREAT ROAD,4.0,60.19734551238405
ROUTE 683 / JOHNSON MILL ROAD,1.0,81.47710787695678
ROUTE 683 / MILLSTONE RD,1.0,81.47710787695678
ROUTE 683 POPLAR KNOB ROAD,1.0,81.47710787695678
ROUTE 683 THE GREAT ROAD,1.0,81.47710787695678
ROUTE 684,1.75,48.91758314781132
ROUTE 684  MINE ROAD,3.0,60.62393296724162
ROUTE 684 - 340 KINGS ROAD,,
ROUTE 684 / BLUE RIDGE ROAD,4.0,60.19734551238405
ROUTE 684 / HOWERTON ROAD,1.0,81.47710787695678
ROUTE 684 / MINE RD,3.0,60.62393296724162
ROUTE 684 / MINE ROAD,1.0,79.77075805752648
ROUTE 684 CARVER ROAD,1.0,81.0505204220992
"ROUTE 684,QUARRY RD",1.0,81.47710787695678
ROUTE 684/DRY BRIDGE RD,1.0,81.47710787695678
ROUTE 685,2.0,70.19734551238405
ROUTE 685 RODA ROAD,3.0,60.62393296724162
ROUTE 686,1.0,81.47710787695678
ROUTE 686 / MARKHAM ROAD,1.0,81.47710787695678
ROUTE 687,2.4,41.66559641523255
ROUTE 687  MASSANUTTA SPRINGS ROAD,1.0,81.47710787695678
ROUTE 687 (SHIRLEY ROAD),1.0,81.47710787695678
ROUTE 687 / HOPE ROAD,3.0,59.344170602668896
ROUTE 687 / OPAL ROAD,4.0,60.19734551238405
ROUTE 687 PRESTON ROAD,1.0,81.0505204220992
ROUTE 687 STONES DAIRY ROAD,3.0,60.62393296724162
ROUTE 687/EAST RAILROAD AVENUE,3.0,60.62393296724162
ROUTE 687/SHERWOOD RD,3.0,60.62393296724162
ROUTE 688,1.0,81.47710787695678
ROUTE 688 (JAY BIRD HILL),3.0,60.62393296724162
ROUTE 688 LEEDS MANOR ROAD,1.0,81.47710787695678
ROUTE 689,1.5,48.06440823809618
ROUTE 689 - BRUMLEY GAP ROAD,2.0,71.0505204220992
ROUTE 689 / SPADERS CHURCH ROAD,1.0,81.47710787695678
ROUTE 689/ SHEN LAKE DRIVE,1.0,81.47710787695678
ROUTE 69,1.0,81.47710787695678
ROUTE 69 LEAD MINES ROAD,1.0,81.47710787695678
ROUTE 690,1.0,81.0505204220992
ROUTE 691,3.0,60.62393296724162
ROUTE 691 / CARTER'S RUN ROAD,3.0,60.62393296724162
ROUTE 691 / MILL CREEK ROAD,1.0,81.47710787695678
ROUTE 692,1.0,81.47710787695678
ROUTE 692 - WHITES MILL ROAD,1.0,81.47710787695678
ROUTE 692 HORSEPASTURE PRICE ROAD,1.0,81.47710787695678
ROUTE 693,3.0,60.62393296724162
ROUTE 695,1.0,81.47710787695678
ROUTE 695 NORTH,3.0,60.62393296724162
ROUTE 695/IDYLWOOD ROAD,3.0,60.62393296724162
ROUTE 696,1.6666666666666667,49.77075805752647
ROUTE 696 / SAGO ROAD,1.0,81.47710787695678
ROUTE 696 BIG BRANCH ROAD,1.0,81.47710787695678
ROUTE 696/GREENBAY ROAD,1.0,81.47710787695678
ROUTE 697 CLYDES RUN ROAD,4.0,60.19734551238405
ROUTE 698,1.0,81.47710787695678
"ROUTE 698,WISE HOLLOW RD",1.0,81.47710787695678
ROUTE 698/WISE HOLLOW ROAD,1.0,81.47710787695678
ROUTE 699,3.5,48.91758314781132
ROUTE 699 / WESLEY CHAPEL ROAD,2.0,70.19734551238405
ROUTE 699 NORTH,3.0,60.62393296724162
ROUTE 699/RIDGE ROAD,1.0,81.47710787695678
ROUTE 6PATTERSON AVENUE,1.0,81.47710787695678
ROUTE 7,1.63013698630137,1.139788203762933
ROUTE 7  LEESBURG PIKE,1.0,81.47710787695678
ROUTE 7 / 1200 BLK W. BROAD ST.,1.0,81.47710787695678
ROUTE 7 / CARLYN CT,1.0,81.47710787695678
ROUTE 7 / LEESBURG BYPASS,1.0,81.47710787695678
ROUTE 7 / LEESBURG PIKE,1.25,49.77075805752647
ROUTE 7 EAST,2.0,68.49099569295375
ROUTE 7 EAST BOUND,1.0,81.47710787695678
ROUTE 7 EB,1.0,80.62393296724161
ROUTE 7 EB RAMP TO I66 EB,3.0,60.62393296724162
ROUTE 7 EB/ RT286 SB,1.0,81.47710787695678
ROUTE 7 HARRY BYRD HIGHWAY,2.0,69.3441706026689
ROUTE 7 ON-RAMP,1.0,81.47710787695678
ROUTE 7 RAMP,1.0,81.47710787695678
ROUTE 7 WB,1.0,80.62393296724161
ROUTE 7 WEST,1.0,81.0505204220992
ROUTE 7 WEST (HARRY BYRD HWY),,
ROUTE 7 WEST RAMP TO RIVER CREEK PKWY,1.0,81.47710787695678
ROUTE 7 WESTBOUND RAMP,1.0,81.0505204220992
ROUTE 7/ HARRY BYRD HIGHWAY,1.0,81.47710787695678
ROUTE 7/ LEESBURG PIKE,2.2857142857142856,45.07829605409315
ROUTE 7/HARRY BYRD HIGHWAY,2.0,70.19734551238405
ROUTE 7/HARRY BYRD HWY,2.0,70.19734551238405
ROUTE 7/KING STREET,1.0,81.47710787695678
ROUTE 7/LEESBURG PIKE,2.3333333333333335,42.945358779805275
ROUTE 7/LEESBURG PIKE SERVICE RD,1.0,81.47710787695678
ROUTE 7/NOLAND ST.,2.0,71.0505204220992
ROUTE 7/SHREVE RD,1.0,81.47710787695678
ROUTE 7/TOWLSTON RD.,1.0,81.47710787695678
ROUTE 700,1.625,46.35805841866588
ROUTE 700 - RICH VALLEY ROAD,1.0,81.47710787695678
ROUTE 700 / RICH VALLEY RD,3.0,60.62393296724162
ROUTE 700/ MOUNT CRAWFORD AVENUE,1.0,81.47710787695678
ROUTE 701,1.0,81.0505204220992
ROUTE 701  PIKES CHURCH ROAD,1.0,81.47710787695678
ROUTE 701 / SLATESVILLE ROAD,1.0,81.47710787695678
ROUTE 701 COOKS CREEK ROAD,1.0,81.47710787695678
ROUTE 701 FIELD AVENUE,1.0,81.47710787695678
ROUTE 701/ PIKE CHURCH ROAD,1.0,81.47710787695678
ROUTE 702 / WYCHE ROAD,3.0,60.62393296724162
ROUTE 703,2.3333333333333335,48.91758314781132
ROUTE 703 (IRISH RD),1.0,81.47710787695678
ROUTE 703 / CARSON ROAD,3.0,60.62393296724162
ROUTE 703 / PIANKATANK ROAD,1.0,81.47710787695678
ROUTE 703 / TIGHT SQUEEZE ROAD,4.0,60.19734551238405
ROUTE 703 / TIGHTSQUEEZE ROAD,3.0,60.62393296724162
ROUTE 703/CARSON ROAD,4.0,60.19734551238405
ROUTE 703/IRISH ROAD,1.0,81.47710787695678
ROUTE 704,1.7777777777777777,45.07829605409315
ROUTE 704  OSCEOLA SPRINGS ROAD,1.0,81.47710787695678
ROUTE 704 / CECIL WAMPLER ROAD,3.0,60.62393296724162
ROUTE 704 / OAKWOOD DRIVE,1.0,81.47710787695678
ROUTE 704 / OSCEOLA SPRINGS RD,3.0,60.62393296724162
ROUTE 704 EAST,3.0,60.62393296724162
ROUTE 704/ CECIL WAMPLER ROAD,1.0,81.47710787695678
ROUTE 704/ GREEN HILL ROAD,1.0,81.47710787695678
ROUTE 704/ OAKWOOD DRIVE,1.0,81.47710787695678
ROUTE 705,4.0,60.19734551238405
ROUTE 705 SOUTH,4.0,60.19734551238405
ROUTE 706,1.5,49.344170602668896
ROUTE 706 / MONTGOMERY KNOB ROAD,1.0,81.47710787695678
ROUTE 706 EAST,3.0,60.62393296724162
ROUTE 707,1.6666666666666667,49.77075805752647
ROUTE 707/ GRAFTON CHURCH ROAD,1.0,81.47710787695678
ROUTE 708,2.0,69.3441706026689
ROUTE 708 / NAMOZINE ROAD,1.0,81.47710787695678
ROUTE 708/ GOODS MILL ROAD,,
ROUTE 708/NAMOZINE ROAD,1.0,81.47710787695678
ROUTE 709 / SHIPPINGS ROAD,3.0,60.62393296724162
ROUTE 709/ZULLA ROAD,3.0,60.62393296724162
ROUTE 71,1.8235294117647058,38.67948423122952
ROUTE 71 NORTH,1.4,48.91758314781132
ROUTE 71 SOUTH,2.0,69.3441706026689
ROUTE 710,1.6666666666666667,49.77075805752647
ROUTE 710 / RIDGEDALE ROAD,1.0,81.47710787695678
ROUTE 710/ RIDGEDALE ROAD,1.0,81.0505204220992
ROUTE 711,2.3333333333333335,48.91758314781132
ROUTE 711 SOUTHPOINT PKWY,1.5,49.344170602668896
ROUTE 712,2.0625,37.82630932151437
ROUTE 712 / GREEN ROAD,1.0,81.47710787695678
ROUTE 712/GREEN RD.,1.0,81.47710787695678
ROUTE 713/ ROCK SPRINGS ROAD,3.0,60.62393296724162
ROUTE 714,1.0,80.62393296724161
ROUTE 714 - PRICES BRIDGE ROAD,1.0,81.47710787695678
ROUTE 715,2.0,69.3441706026689
ROUTE 716 / SEMINARY CIRCLE,2.0,71.0505204220992
ROUTE 716 / SEMINARY ROAD EAST,1.0,81.47710787695678
ROUTE 717,2.2,47.21123332838103
ROUTE 717 / KRENNING RD,3.0,60.62393296724162
ROUTE 718,1.6666666666666667,49.77075805752647
ROUTE 718 / OLD FURNACE ROAD,1.0,81.47710787695678
ROUTE 718/ BOBTOWN ROAD,1.0,81.47710787695678
ROUTE 718/ OLD FURNACE ROAD,1.0,81.47710787695678
ROUTE 719,1.0,81.47710787695678
ROUTE 719 / EAST WITT ROAD,1.0,81.47710787695678
ROUTE 719 / MT HERMON CIRCLE,1.0,81.47710787695678
ROUTE 719 DAYS BRIDGE RD,3.0,60.62393296724162
ROUTE 719/ E WITT RD,1.0,81.47710787695678
ROUTE 71N,1.0,81.47710787695678
ROUTE 72,1.7142857142857142,46.78464587352345
ROUTE 72 - COEBURN ROAD,1.0,81.47710787695678
ROUTE 72 / LAUREL AVE,3.0,60.62393296724162
ROUTE 72 COEBURN ROAD,1.0,81.47710787695678
ROUTE 72 SOUTH,1.0,81.47710787695678
ROUTE 720,1.0,81.47710787695678
"ROUTE 720,DRY BRANCH RD",1.0,81.47710787695678
ROUTE 720/ IRISH PATH,1.0,81.47710787695678
ROUTE 720/MORRIS MILL ROAD,1.0,81.47710787695678
ROUTE 721,1.3333333333333333,48.490995692953746
ROUTE 721  SPARTA ROAD,1.0,81.47710787695678
ROUTE 721 / FREESTATE RD,1.0,81.47710787695678
ROUTE 721 / GREEN HILL RD,3.0,60.62393296724162
ROUTE 721 GRAND BROOKS RD,3.0,60.62393296724162
ROUTE 721/ GREEN HILL ROAD,1.0,81.47710787695678
ROUTE 721/ LONGS PUMP ROAD,3.0,60.62393296724162
ROUTE 721/NEWTOWN RD,1.0,81.47710787695678
ROUTE 721/SPARTA ROAD,1.0,81.0505204220992
ROUTE 721: FREE STATE ROAD,3.0,60.62393296724162
ROUTE 722,2.0,70.19734551238405
ROUTE 722 COMMONWEALTH RD,1.0,81.47710787695678
ROUTE 722 NORTH,1.0,81.47710787695678
ROUTE 722/ NELSON HILL ROAD,1.0,81.47710787695678
ROUTE 723,3.0,60.62393296724162
ROUTE 723 LEWISTON PLANK RD,,
ROUTE 723 LEWISTON PLANK ROAD,3.0,60.62393296724162
"ROUTE 723, ELLIOTT ROAD",1.0,81.47710787695678
ROUTE 724,1.0,80.62393296724161
ROUTE 724/ TRINITY CHURCH ROAD,1.0,81.47710787695678
ROUTE 724/MILL CREEK ROAD,3.0,60.62393296724162
ROUTE 725/ SADIE LANE,1.0,81.47710787695678
ROUTE 726,1.9285714285714286,40.385834050659824
ROUTE 726 (WEAVERS ROAD),3.0,60.62393296724162
ROUTE 726 / CHESTNUT MTN RD,1.0,81.47710787695678
ROUTE 726 / ERICKSON AVE,1.0,81.47710787695678
ROUTE 726 / KENTUCK CHURCH ROAD,1.0,81.47710787695678
ROUTE 726 / WEAVERS ROAD,1.0,81.47710787695678
ROUTE 726/ MALMAISON,4.0,60.19734551238405
ROUTE 726/ WEAVER ROAD,1.0,81.47710787695678
ROUTE 727,1.7,44.651708599235576
ROUTE 727 / SPRING CREEK ROAD,1.0,81.47710787695678
ROUTE 727/ AIRPORT ROAD,2.5,49.77075805752647
ROUTE 727/ SPRING CREEK ROAD,1.0,81.0505204220992
ROUTE 727/MILLER SAWMILL ROAD,3.0,60.62393296724162
ROUTE 728,1.0,81.47710787695678
"ROUTE 728,HUNDLEY DISTILLERY RD",3.0,60.62393296724162
ROUTE 728/STOVER SHOP ROAD,1.0,81.47710787695678
ROUTE 729,4.0,60.19734551238405
ROUTE 729  KENTUCK ROAD,1.0,81.47710787695678
ROUTE 729 (KENTUCK RD),1.0,81.47710787695678
ROUTE 729 / DRY HOLLOW ROAD,3.0,60.62393296724162
ROUTE 729 RICHMOND ROAD,1.0,81.47710787695678
ROUTE 729/KENTUCK ROAD,1.0,81.47710787695678
ROUTE 730,1.5,49.344170602668896
ROUTE 730 / COMMUNITY CENTER ROAD,1.0,81.47710787695678
ROUTE 730/NORTH RIVER ROAD,4.0,60.19734551238405
ROUTE 731,1.0,79.77075805752648
